AVERAGE MONTHLY RANK CORRELATIONS OVER 60 MONTHS
Universe Name: Russell 2000
Factor Code: NIStab
Factor Name: Net Income Stability
Tab Name: Zero
Created Date: 2024-07-25

Category,Factor Name,Correlation,T-Stat
Analyst Expectations,Expected LTG,-0.0276995850300044,-3.90493727812348
Price Momentum,5 Day Price Reversal,-0.0307766737272188,-1.83313804645533
Analyst Expectations,Analyst Earnings Estimate Diffusion,0.0449642507115188,3.30787200574379
Earnings Quality,Cash Conversion Cycle,-0.0504078929988603,-9.17622716021849
Price Momentum,Price Momentum,0.0544806651698558,3.40219214593815
Price Momentum,1M Price Reversal,-0.0574713717153096,-3.56653600525837
Price Momentum,1M Price High - 1M Price Low,-0.0611730869785196,-4.14789232795524
Historical Growth,1Y Chg in Sales Turnover,-0.0661013199147486,-7.02604585024534
Capital Efficiency,Long Term Debt to Equity Ratio,0.0872557977958935,26.0740091710382
Analyst Expectations,Number of EPS FY1 Revisions,0.107212234645934,6.37684149815971

Correlation (Factors)
,Analyst Expectations,Price Momentum,Analyst Expectations,Earnings Quality,Price Momentum,Price Momentum,Price Momentum,Historical Growth,Capital Efficiency,Analyst Expectations
Date,Expected LTG,5 Day Price Reversal,Analyst Earnings Estimate Diffusion,Cash Conversion Cycle,Price Momentum,1M Price Reversal,1M Price High - 1M Price Low,1Y Chg in Sales Turnover,Long Term Debt to Equity Ratio,Number of EPS FY1 Revisions
2006-03-31,-0.0344483889224491,-0.00540850568049947,0.038665930175429,0.148995156737902,-0.0309612324725693,-0.0482202472748695,-0.134771868720556,-0.0392761473415441,-0.00660399263215281,0.0312442080765787
2006-04-30,-0.0382279571849351,-0.0140901542317597,-0.0198341778976877,0.143760091395972,-0.000401462636421891,-0.040497844293891,-0.0358505142088966,-0.0420996096922161,0.00074657058734486,-0.0070947147431655
2006-05-31,-0.0276008258581024,0.0643225819804782,-0.0142207150838988,0.134875940164475,0.0287993026562191,-0.112967763739444,-0.0414435785563083,-0.030334687371588,0.00425560717084547,-0.0140245853515077
2006-06-30,-0.0475846798895274,-0.0204308746068844,0.0635244214936833,0.144778595166777,-0.0455688013583304,-0.0873131311275788,-0.0860754067878695,-0.0710664985117423,0.00414077197006029,0.018471733301868
2006-07-31,-0.0464524843107262,0.0479743509424455,0.0371818425124746,0.131883327107065,-0.0142872263536012,-0.066436187751762,-0.0493266267836063,-0.0895797971562733,-0.00240243231748831,0.0418231116581329
2006-08-31,-0.067728810756533,0.151814062384569,0.0143061482203584,0.136898456534455,0.165866728085686,0.127267592004006,0.128601022035452,-0.0515336658056811,0.00215285719737833,0.0378920170474919
2006-09-30,-0.0738377562833219,0.0208112998058075,-0.00677327973708302,0.136752625037583,0.00925576526399963,-0.093036320166292,-0.0425170254297026,-0.0494096041807807,0.00800391532111548,0.0215704836379766
2006-10-31,-0.0775703369946939,-0.0362045122779912,0.0188234216495501,0.13672600498767,0.040276206976522,0.0831400298729506,-0.0153288098984825,-0.0457316518814174,0.00967683747068692,0.0228114145916717
2006-11-30,-0.0680885625964654,-0.0502385770043649,0.06580457166707,0.121423960936906,0.0323792230132333,0.0035093391110972,-0.0145258072472275,-0.0240266395342338,0.0311355867573609,0.06360724636411
2006-12-31,-0.0572868907633168,-0.0372728088882018,-0.0236694191609095,0.124646684710013,0.0315095382495576,-0.0366406041407319,-0.00988838061414506,-0.0331222644596169,0.0307510080042574,0.0583455804965548
2007-01-31,-0.0613433480657438,-0.0439821610907082,-0.0604677788324401,0.120322661856405,0.0626058880574845,0.0505531991010701,-0.00121484112335839,-0.029393535907028,0.0324253718303358,-0.0549845714232999
2007-02-28,-0.0760875852344213,-0.0277203210782176,-0.0149099071334502,0.105993050275234,0.0712424404687941,0.0639203727614781,0.0572169383007579,-0.0164602740442545,0.034349058887759,-0.0417477679509869
2007-03-31,-0.0795513230960356,0.0561128390151324,0.0527358808654865,0.105975249633122,0.0334186324566137,-0.0330201613804625,-0.0237629648854168,-0.0131030248109024,0.0294504511336725,0.0480903629309039
2007-04-30,-0.0876823082127244,-0.0124786639897358,-0.0641415209567042,0.102765385914947,0.053730549683863,0.0791229421771413,0.0339782960864719,-0.0380590798779675,0.0216623308200116,-0.0483209611725831
2007-05-31,-0.0791163578722214,-0.0276453522433761,0.00297580277536925,0.0797083786997541,-0.0265826954926921,-0.0529166995145414,-0.0570025297434883,-0.0225017576707561,0.0531898914181785,-0.015067883450647
2007-06-30,-0.0616213361562096,-0.0357776515144514,0.0681590408606331,0.0602679820771309,-0.0362050786648876,0.00701216380140035,-0.00664648379828285,-0.0328049052840227,0.0790812619544912,0.0359840086518162
2007-07-31,-0.0376264007894765,-0.0841508304142843,-0.0174509750000806,0.0570642318175407,-0.0878748340614388,-0.0613894791361316,0.00542978967026098,-0.0495119895530898,0.068658693914585,0.00924532483424654
2007-08-31,-0.025603214108448,0.0786766982739832,0.0719726532644563,0.0434249847698677,-0.0024337880913608,-0.0930261837087605,-0.0332630480002268,-0.0454179637199304,0.0783555409116637,0.0746907366052106
2007-09-30,-0.0311990955012013,-0.0120007845021859,0.0115699775327965,0.044461196148189,0.00694236031009735,-0.0367741000096567,-0.0343695813388658,-0.0524934302931974,0.0741351822823009,0.0808192113818193
2007-10-31,-0.0260046823998863,-0.0433176407749688,-0.00468954368193597,0.0429170247301078,0.0188929225995124,0.0341246300490754,-0.0402498628009143,-0.0501614629856355,0.0761324677389208,0.00795312844343236
2007-11-30,-0.00878312433087101,-0.00517020436044149,0.0186811820328984,0.0135570769999581,0.0128313302734245,-0.104594733527581,-0.0795406909280407,-0.0708608842647575,0.09776214914047,0.0224545369737033
2007-12-31,-0.000850725583721992,-0.0328451465835198,-0.0187387524695601,0.00895526045230504,0.0626702207847056,-0.0255186794332923,-0.0227213110767557,-0.0655741022454854,0.0917848661776337,0.0216394774658974
2008-01-31,-0.00570776269247997,-0.0442220512050641,-0.0484709980531814,0.00654025350081064,0.0435927773990134,-0.0701202443289903,-0.0878635806459472,-0.0625786768218626,0.0994244954979989,-0.0275451477882836
2008-02-29,0.0282717758946083,0.0122694634353927,-0.0298758871511937,0.0136902098468664,0.148928393740885,-0.0146199622302576,0.00910485409405115,-0.0753821969903894,0.11062851592563,-0.0286775839891643
2008-03-31,0.0348676376367074,-0.03190238991153,0.0557575920064162,0.000885885874626919,0.106241631289403,-0.0780080364191254,-0.0789844471688493,-0.0844154860366206,0.113666822373206,0.0228569074783117
2008-04-30,0.0267540591042225,2.19075891520155E-05,-0.0263341587111201,-0.0039791474621469,0.119476769883978,-0.0382689408537384,-0.0751888394286413,-0.12211685468728,0.111568067783982,-0.00491049805297093
2008-05-31,0.0454973918259729,-0.0696560837301582,0.0608576551762275,0.00589829259587419,0.0882179677698538,-0.0850288267926363,-0.110554934365339,-0.119425438044173,0.111311540301963,0.05699521983205
2008-06-30,0.0547466193377254,-0.059347918700108,0.0236398447100914,0.00553305952622753,0.0983874914099133,-0.089336721123707,0.0374206260219645,-0.14001611359658,0.116576187296133,0.0635937608696587
2008-07-31,0.0686882666212578,-0.00703904813504443,0.0102160544149784,-0.0206100488679249,0.0916813276216457,0.0207406939427913,-0.0203021942154109,-0.139598675500623,0.110828129636813,0.0399181502985395
2008-08-31,0.0707987193112812,0.00875847590708896,0.0723568802557408,-0.030032355444131,0.0799128972482053,-0.010504222696477,-0.0176061654801328,-0.110544884891866,0.124901536206645,0.0767981024825813
2008-09-30,0.056817948256247,-0.0281979737995549,0.00122369606460426,-0.0317633354071111,0.0702898805748509,-0.0531427291754136,-0.00353012113334308,-0.129299401183598,0.123964441969671,0.0613888371690502
2008-10-31,0.0683238607930465,0.00427961769825709,-0.0559276103792625,-0.0320490922372719,0.0187219188286856,-0.185700305353208,-0.148405660112922,-0.12481345732575,0.133905826640726,-0.0378393834955349
2008-11-30,0.091617280256109,0.0361350611696654,-0.00315712921398135,-0.0659541405683072,0.0574434067022593,-0.154310121384313,-0.154545219931827,-0.0921079121384314,0.134636304396244,0.000321676896866045
2008-12-31,0.0765193179676067,-0.0270614399845549,-0.0833373657472293,-0.0625822603454862,0.0826682559136924,-0.0410855537137874,-0.133473476950316,-0.095874507292456,0.132008084186395,-0.0281469697675804
2009-01-31,0.0637241203741814,-0.0103720888725677,-0.0526324226721389,-0.0558976123705615,0.101130343664215,-0.0275893014469965,-0.00889644655220654,-0.0909123133777825,0.119754245448841,-0.077933349310226
2009-02-28,0.0702377055869419,-0.0662756806866397,-0.045890686215359,-0.0375421165454198,0.0512982760689827,-0.0771695644802872,-0.0634658311047242,-0.115963923543003,0.109036427952867,-0.0503621142775508
2009-03-31,0.0453295289977707,-0.0714150080868781,-0.00362314603753645,-0.0195780092471862,0.0758529205734832,0.0307304812621359,-0.1104242127195,-0.122399554915458,0.107697595839971,-0.0138793563644573
2009-04-30,0.0459996434991015,0.0749313518105448,-0.0287429137543959,-0.0334192110628942,0.183310685095418,0.113043945820658,-0.0391437333924252,-0.130277880279372,0.12745005967276,-0.0359918034193451
2009-05-31,0.0804017652644302,-0.0229833845327458,0.04645776126204,-0.0164635914279622,0.149472263934844,0.0680680300044832,-0.0554350762904485,-0.180184070735401,0.109038139254869,0.0319125416183923
2009-06-30,0.0926889091837721,0.0309612043831541,-0.00735206761564144,-0.0031133830156987,0.0339392441990407,-0.0241327416951531,-0.0614313271112899,-0.174930659994117,0.103754612356808,0.00830437158178061
2009-07-31,0.0747482246122731,0.0868718269690027,-0.0226799449073156,-0.0118025235908517,0.0973510127263216,0.101775877683943,0.0367581539707846,-0.195903087567339,0.0893194188511117,-0.0382951174004489
2009-08-31,0.0898777754018237,-0.0232170221236663,0.0260175484986217,-0.0171058331419085,0.00277691337620865,0.0164216240010372,-0.0186044393011868,-0.207073084914634,0.100840582907844,0.0188051420586579
2009-09-30,0.071055153014192,-0.109726817402167,0.0197410079734457,-0.0142316437528688,-0.068731196965822,-0.0196599646972338,-0.114862330303132,-0.203151973691259,0.0976924500099625,0.0261609224563601
2009-10-31,0.0623652337823006,-0.125697404321435,0.0142122921247841,-0.0202302958469088,-0.118825837281977,-0.18413909706199,-0.0489671643162875,-0.203894925267863,0.103349888604811,0.0108900151023317
2009-11-30,0.0731907533712029,-0.0695393718753976,0.04049841427118,-0.0246841208263152,-0.0820496424362693,-0.0703844789489362,-0.0618724539029534,-0.205537859337185,0.0992881434146693,0.0473507511878002
2009-12-31,0.0721753355495943,0.00653130934567861,0.0195231204505124,-0.0217207771069105,-0.0261773248320332,0.0296655673971252,-0.0587680745399655,-0.196465179061132,0.09219667744779,0.0427033261194081
2010-01-31,0.0644577547561183,-0.0444120908237593,0.0185790203101886,-0.0229811455806073,-0.00721982119165254,0.0246763977831809,0.0311597004706815,-0.195082822128632,0.100742311266179,0.0393031295465203
2010-02-28,0.0874373358765647,-0.0371637537535045,0.00691818116085536,-0.0351435755006301,-0.0304451390365618,0.0317946305307158,-0.0367957700132894,-0.181318878965914,0.105511019441996,0.00212531102535474
2010-03-31,0.0911180024698523,-0.0518987056424389,0.0235001124874451,-0.0309169999148906,-0.018783991367384,0.0339975129710314,-0.00392699953003823,-0.15577690568025,0.0932586884244861,0.0254792601174463
2010-04-30,0.0761205579449878,-0.045055729771649,0.0398394252379909,-0.0314208311953616,0.0455960255990112,0.150009388154804,0.0162326256614913,-0.164587750159768,0.0965290245718137,0.0347740641556973
