AVERAGE MONTHLY RANK CORRELATIONS OVER 60 MONTHS
Universe Name: Russell 2000
Factor Code: NIStab
Factor Name: Net Income Stability
Tab Name: Negative
Created Date: 2024-07-25

Category,Factor Name,Correlation,T-Stat
Volatility,12M Realized Price Volatility,-0.480531459090701,-72.7647070523772
Volatility,Volatility,-0.445842736745083,-62.7455286845594
Volatility,1M Realized Price Volatility,-0.381527351251647,-36.6590119889497
Volatility,90 Day Coefficient of Variation,-0.35731615747168,-33.2495283583911
Volatility,60M CAPM Beta,-0.224628022980929,-50.579837161468
Earnings Quality,Accrual Ratio - Cash Flows,-0.217076157632828,-60.6266409166685
Size,Log Market Cap,-0.180466777258457,-26.406043123395
Size,Size,-0.176347061472957,-26.882146377887
Size,Log TTM Sales,-0.119816165512465,-18.1946013359279
Earnings Quality,Working Capital Accruals,-0.108636203293095,-15.4104659063898

Correlation (Factors)
,Volatility,Volatility,Volatility,Volatility,Volatility,Earnings Quality,Size,Size,Size,Earnings Quality
Date,12M Realized Price Volatility,Volatility,1M Realized Price Volatility,90 Day Coefficient of Variation,60M CAPM Beta,Accrual Ratio - Cash Flows,Log Market Cap,Size,Log TTM Sales,Working Capital Accruals
2013-07-31,-0.326561164943398,-0.32481734247365,-0.216145584033378,-0.164919358852224,-0.263699608322184,-0.226348766281412,-0.236357769492462,-0.200274224007811,-0.119327220126975,-0.167358129740073
2013-08-31,-0.339287808810489,-0.344626365975784,-0.250987962723902,-0.184216002358893,-0.2682785407492,-0.247083723617566,-0.201604955757514,-0.159916310073542,-0.0757769120150868,-0.168940285852014
2013-09-30,-0.339701359609361,-0.337338535430198,-0.235908167460331,-0.182823756134877,-0.267743131029171,-0.247802605256333,-0.19550325316719,-0.155393739770608,-0.0739935584221723,-0.172509649405551
2013-10-31,-0.354960889647883,-0.342200606224563,-0.225563861040997,-0.211210754764136,-0.259095238140919,-0.253367097352289,-0.204465431146779,-0.150794610339041,-0.0593220139339432,-0.160930017485482
2013-11-30,-0.363018442140531,-0.362410798603045,-0.281417485020926,-0.233011336413474,-0.232065513906672,-0.228193316435599,-0.20544165689214,-0.149472507181726,-0.0559848770828317,-0.197849077126027
2013-12-31,-0.359941531520355,-0.362850592585434,-0.266388463689037,-0.20829644557266,-0.231795687922988,-0.229191297286786,-0.197015003571498,-0.142093912295412,-0.0525772415191607,-0.189009345591596
2014-01-31,-0.346848698608907,-0.330604305555552,-0.219679256037105,-0.229736340311963,-0.20090500624989,-0.222770458323147,-0.192748467919777,-0.141792815676562,-0.0549834463286159,-0.207196195641342
2014-02-28,-0.329033250322806,-0.325419318829474,-0.255759382383875,-0.249691990119453,-0.141254623952206,-0.226136177404375,-0.210196263993303,-0.175310833114385,-0.0983739213334918,-0.197811163346755
2014-03-31,-0.319282416646173,-0.296776741467853,-0.255443018235828,-0.224294113576399,-0.133792590823592,-0.255531716681906,-0.208256771948922,-0.185514985544612,-0.117363170408602,-0.189195900478791
2014-04-30,-0.337382602347018,-0.311592473286924,-0.251223277928148,-0.263548160748303,-0.135218106372711,-0.211751268124488,-0.230202321572049,-0.20618618577227,-0.132700089700107,-0.163243610377464
2014-05-31,-0.354552993025706,-0.350758336964156,-0.322301588625863,-0.289324923535436,-0.148572491975415,-0.260907303353599,-0.258141382767365,-0.226077723333356,-0.138522660144511,-0.192378798791756
2014-06-30,-0.34991604530909,-0.342993846828319,-0.289794590395644,-0.289919445461333,-0.141891893967035,-0.270832591902133,-0.253484015887866,-0.224987812098568,-0.142237572900553,-0.187261958324946
2014-07-31,-0.355378860845435,-0.324344647311886,-0.251395114492068,-0.271371859831456,-0.136030923021416,-0.246213874407585,-0.234662219618743,-0.212678364392886,-0.134885662619069,-0.192832502535189
2014-08-31,-0.36449393670008,-0.35462280444252,-0.316573871334004,-0.303096424506523,-0.145604424753401,-0.246037455505231,-0.221021148701411,-0.205056069853657,-0.136187017286542,-0.195412050101803
2014-09-30,-0.364750886517768,-0.354159727178365,-0.303131353647443,-0.312248446580366,-0.151385763983493,-0.23787795951138,-0.236340271260863,-0.214539845479129,-0.13515580771332,-0.200199337536072
2014-10-31,-0.368564890368798,-0.342003412088973,-0.272080965221373,-0.314326446864082,-0.15059738899622,-0.228392724413754,-0.258063462604974,-0.214741491012701,-0.112568344306256,-0.19744359034442
2014-11-30,-0.363165411344751,-0.345715722490538,-0.316559760347063,-0.258963678755669,-0.146364916686671,-0.246407072237789,-0.261937145535861,-0.217055697412684,-0.113146389207655,-0.172793298240463
2014-12-31,-0.369691627282378,-0.343302136200758,-0.322874485378421,-0.238433450460482,-0.143367342407986,-0.239521755512383,-0.262375314755406,-0.218500105052412,-0.113800147074167,-0.172684831742788
2015-01-31,-0.36022058250365,-0.306681449664945,-0.235489945253782,-0.213768977098073,-0.132486690208179,-0.259970596252273,-0.25101616546944,-0.209569888148663,-0.104973515774701,-0.188736223476193
2015-02-28,-0.383545400234521,-0.340251707775493,-0.266311469638428,-0.283165555114388,-0.126163172572985,-0.264626865792858,-0.258998047204193,-0.21208203726082,-0.107460718087937,-0.181594557891804
2015-03-31,-0.400855980302392,-0.361852961935794,-0.319246593365689,-0.292851740481743,-0.138250085174143,-0.249263292625174,-0.269461121048426,-0.2169856143337,-0.10541556199134,-0.200029852462257
2015-04-30,-0.404356863033704,-0.360697993999074,-0.306078561668353,-0.290852937345053,-0.141002911077984,-0.241449857288631,-0.274811417337126,-0.223476411673702,-0.109072794789941,-0.189358543488573
2015-05-31,-0.404680069939156,-0.376615782153223,-0.335460826690949,-0.317224802516057,-0.143411866540107,-0.242168318823872,-0.284785385845146,-0.228670015358746,-0.10571193439457,-0.163996005787853
2015-06-30,-0.409094287504414,-0.389432946033671,-0.367925230754489,-0.329994164051321,-0.138531291478772,-0.230578919745734,-0.288901770894312,-0.232440456315465,-0.106800611735593,-0.174090097266826
2015-07-31,-0.407124189388784,-0.36868533748161,-0.328455500982856,-0.327697967963966,-0.128855167926605,-0.222241381486314,-0.29020818269427,-0.230877957255739,-0.102243250340553,-0.177747690638382
2015-08-31,-0.402166317510501,-0.370761437942147,-0.328708005121554,-0.349469173988722,-0.119061419392176,-0.204385705795639,-0.237500700707532,-0.180460208262507,-0.0741130588455072,-0.161016490565639
2015-09-30,-0.398686493522593,-0.371179608308559,-0.340634957503451,-0.344184176458657,-0.11500774039117,-0.210083963147684,-0.261561271128819,-0.201158028483597,-0.0814046297687177,-0.164443715864003
2015-10-31,-0.402135380422469,-0.364333166149666,-0.300826081467809,-0.347043900054413,-0.1307413765378,-0.199320852883802,-0.267889251279251,-0.201911628890644,-0.0784051747490829,-0.162481834443805
2015-11-30,-0.407605798066332,-0.373616135336025,-0.331331453458522,-0.323405831876808,-0.138498090609019,-0.228164884475444,-0.261122504516706,-0.193412417755468,-0.0689885897404825,-0.171435579580559
2015-12-31,-0.419263763825633,-0.37220286960742,-0.333344433298902,-0.306887254233895,-0.137729328584018,-0.226682844107939,-0.269234945394631,-0.196027923309943,-0.0613118796058557,-0.161157283130497
2016-01-31,-0.416132087280199,-0.363858069555979,-0.329366355419161,-0.337149945691075,-0.124305740246773,-0.216414915386855,-0.294619814309215,-0.213558710242697,-0.065654928208678,-0.154826180627513
2016-02-29,-0.423861521522224,-0.37003377971475,-0.336189971836199,-0.332478296746612,-0.158253257258644,-0.211790402726668,-0.290452137138055,-0.204258745318387,-0.0516580393672557,-0.158691237667877
2016-03-31,-0.448807285563581,-0.415795700454258,-0.432217389821659,-0.361703977218538,-0.175421076905668,-0.246726877667761,-0.296554177025315,-0.225115497228345,-0.0856308792315974,-0.152915776945938
2016-04-30,-0.455232777110496,-0.411068631678801,-0.336220655839648,-0.394874571385158,-0.196612919064573,-0.254646170750575,-0.309319329861841,-0.237030837555291,-0.0946847358862642,-0.15648581777558
2016-05-31,-0.475249134686596,-0.453938544387784,-0.403099368309272,-0.407857079674678,-0.217718073522289,-0.278115281250138,-0.308643768986137,-0.231845224629878,-0.0848086531817391,-0.16634984567542
2016-06-30,-0.477458398512015,-0.441461693910291,-0.375358382179366,-0.402508719917215,-0.226163554383999,-0.279647944904384,-0.307427248920619,-0.230915131061957,-0.0852761451304985,-0.170994254541501
2016-07-31,-0.482454905964421,-0.440944823108985,-0.351357158287695,-0.369391395463192,-0.230468342642024,-0.281169708647432,-0.299288033396764,-0.227784134817441,-0.0861977883167296,-0.173632227765388
2016-08-31,-0.453632761019097,-0.431066885081861,-0.354612641785051,-0.345071820398898,-0.230762684271115,-0.263282088041178,-0.187703562114304,-0.122744148672386,-0.0185507314173931,-0.186875943137271
2016-09-30,-0.466490321817072,-0.437367631146673,-0.389461688925942,-0.315927037414384,-0.243770471905757,-0.251077167701758,-0.176396504954994,-0.11059987754757,-0.00865017149186501,-0.176359435577825
2016-10-31,-0.461181798106977,-0.409291677050996,-0.296140137306362,-0.322937306360508,-0.222340097988877,-0.252789287267192,-0.198333070856617,-0.123356971834198,-0.0121015459945681,-0.184942762858468
2016-11-30,-0.479129767942238,-0.412518302204342,-0.317497511657056,-0.282070883875447,-0.247390320207703,-0.250441041382327,-0.215306645574411,-0.135933674364678,-0.0199936491711984,-0.199403004595171
2016-12-31,-0.478644055421759,-0.385555129014215,-0.350513817863465,-0.118277442017893,-0.233562701241933,-0.257533458538253,-0.241264653277507,-0.151336870949768,-0.0230288871939729,-0.209203507926016
2017-01-31,-0.475485882032197,-0.375732234179515,-0.336447697537938,-0.121072567285588,-0.229791921540332,-0.263539151176724,-0.226555798576589,-0.142839132280233,-0.0224962028259084,-0.211955107937582
2017-02-28,-0.480536999433368,-0.399525345516419,-0.333161986482623,-0.174903005081514,-0.233598969963578,-0.264080003959011,-0.230933490497406,-0.147234925173761,-0.0231150299962985,-0.225065313189215
2017-03-31,-0.495917038284771,-0.453236371347634,-0.332937264703436,-0.362960026103813,-0.23939099519571,-0.213616006535897,-0.237408928150702,-0.165482035044045,-0.0489839116248695,-0.254558812719963
2017-04-30,-0.515274117667113,-0.468854500889352,-0.30598351033684,-0.403067336219792,-0.240531714552202,-0.205159968236811,-0.257129678851887,-0.197562188128697,-0.0893464041890186,-0.237225291594162
2017-05-31,-0.522546635477704,-0.496538277829787,-0.413143147509472,-0.408660695024211,-0.242783443958101,-0.195536159266982,-0.273465935189249,-0.21174248631323,-0.0995679455309364,-0.207024172500474
2017-06-30,-0.529759786573155,-0.496153465288341,-0.404243662841124,-0.399966104626189,-0.235024305223792,-0.214082176585275,-0.279894708849656,-0.218571136385074,-0.102043782238998,-0.226070848265176
2017-07-31,-0.512439151105081,-0.474899823860196,-0.334108529053862,-0.393335114916212,-0.21651287735416,-0.209028502985479,-0.219723835319168,-0.155978686975854,-0.0541084080357596,-0.257693355076594
2017-08-31,-0.514481283862873,-0.482495880192057,-0.388321785835057,-0.409556277754613,-0.202987064632202,-0.199212701842852,-0.220859466930999,-0.164443195093076,-0.0615593625877041,-0.259688272390289
2017-09-30,-0.513137334419333,-0.472534606849423,-0.352741068053534,-0.397710739731698,-0.20271589344609,-0.200551756824438,-0.222498995002985,-0.162363606859184,-0.0585904171863849,-0.269204005386558
2017-10-31,-0.514049436546808,-0.464373078013088,-0.353975050038551,-0.353646011821817,-0.203819757648267,-0.207258812459428,-0.229000918009821,-0.163070952739743,-0.0547281092548382,-0.264824657321199
2017-11-30,-0.503439984673343,-0.453224075143174,-0.382365587483468,-0.332316506227745,-0.180706199399032,-0.218927457608207,-0.229860841192431,-0.151397487505915,-0.0340533011700501,-0.264744097228787
2017-12-31,-0.503288423392872,-0.453629134430375,-0.369381815688555,-0.331592547166013,-0.180887096324964,-0.225477512445841,-0.227873188396916,-0.153719209907012,-0.0388995980866687,-0.275752631009537
2018-01-31,-0.504557685730833,-0.478251513651265,-0.388161946801528,-0.408831854163633,-0.184238129660249,-0.222259958497326,-0.220250551472783,-0.14570362254594,-0.0347202489228701,-0.26620865590186
2018-02-28,-0.488093655525276,-0.45571891279844,-0.358954451142209,-0.401115231333074,-0.162542696413971,-0.223444058569384,-0.215294153895616,-0.13464083931946,-0.0241730663668391,-0.260604950790911
2018-03-31,-0.4759703667598,-0.443832082247837,-0.35747418131528,-0.378026733221851,-0.147796618669469,-0.263028234855111,-0.225118056549318,-0.175177443950158,-0.0834462977366695,-0.247815612037527
2018-04-30,-0.488152062209928,-0.441621439222942,-0.34003365381504,-0.389678100154559,-0.147263267325845,-0.295707291349211,-0.237680055412713,-0.201422944742654,-0.117186978003427,-0.208717407008984
2018-05-31,-0.486470812483548,-0.4580587748908,-0.407277318907733,-0.389348189705315,-0.144469145422586,-0.268900662682449,-0.236022986828746,-0.202461450984836,-0.119745027986156,-0.173557820804806
2018-06-30,-0.484584522565272,-0.458126348567632,-0.410684305345426,-0.363485195870219,-0.150747310091877,-0.251628330827301,-0.240539007427303,-0.207540931878624,-0.124531222328055,-0.144754226877242
2018-07-31,-0.49515710391397,-0.44419973713179,-0.345758632432118,-0.355181862507969,-0.155018763996363,-0.222401965541118,-0.215131445696642,-0.197508610420022,-0.125861139757732,-0.134221841554144
2018-08-31,-0.506139597646878,-0.480212574900865,-0.431367212365515,-0.387536744586344,-0.151054224357739,-0.228907239051445,-0.211585221622363,-0.194425247212659,-0.123469679385026,-0.146532158490267
2018-09-30,-0.508076885005002,-0.473519848331534,-0.416852888411244,-0.38407988525976,-0.167787017546015,-0.22295462744456,-0.213541934531337,-0.195620044866978,-0.124339465568756,-0.153917602153936
2018-10-31,-0.502040055251486,-0.431224624874557,-0.350812758951266,-0.349607235062171,-0.160988488831132,-0.224953168344049,-0.22993378266837,-0.202594320843461,-0.12168346292696,-0.158126371670335
2018-11-30,-0.508950944604375,-0.455623661125056,-0.449255227184887,-0.345825644627935,-0.170211716826454,-0.219867102070528,-0.220576291186503,-0.182620475472325,-0.0922402078333094,-0.162778183702363
2018-12-31,-0.512890538084637,-0.428082458235204,-0.390989797557325,-0.311369788036823,-0.172293757541361,-0.218830371578539,-0.237879023823303,-0.193801602496263,-0.0926660007869451,-0.160283460867114
2019-01-31,-0.517807448814442,-0.449275761722534,-0.431498613354743,-0.354697289811252,-0.179785873403281,-0.213874860070394,-0.226203149644718,-0.186932408783306,-0.0943709236985557,-0.16596578449223
2019-02-28,-0.522398335694725,-0.468928055362032,-0.42440488348042,-0.397279511889893,-0.215170660254121,-0.195400720812918,-0.224251779066247,-0.186237335837569,-0.094919853960224,-0.153361732318852
2019-03-31,-0.53239870864632,-0.464551059971601,-0.417530632230394,-0.373765606533546,-0.211583178070946,-0.193082796631346,-0.194414762930994,-0.169686226815441,-0.0971180834445116,-0.131976815106547
2019-04-30,-0.542073296947019,-0.480264544032228,-0.393770514764413,-0.387849109231402,-0.229824111063294,-0.164201292658026,-0.213476230334095,-0.1885678531316,-0.110656686838045,-0.112523787779117
2019-05-31,-0.549581670435481,-0.521537857424174,-0.483174394690824,-0.47192745145139,-0.230116201102637,-0.181637115548624,-0.243520490352767,-0.20120763867867,-0.101219527578576,-0.144109438002971
2019-06-30,-0.55027174236902,-0.517101212773982,-0.481395227441954,-0.461870367088862,-0.240000316320024,-0.170877438094386,-0.241309173486103,-0.195996594763375,-0.0972481661280794,-0.143968992245641
2019-07-31,-0.540758533033532,-0.488778293325532,-0.376206555064863,-0.465592115883017,-0.228325722109023,-0.185166986061342,-0.250029298340749,-0.202425257000667,-0.100119983765099,-0.144122640991777
2019-08-31,-0.538198757810804,-0.519449972612264,-0.462508198791225,-0.474909401969518,-0.247879247252733,-0.204333438434154,-0.233680535564388,-0.187786724480001,-0.0828247348006507,-0.122702035096476
2019-09-30,-0.534797139852762,-0.517731250466492,-0.472958498608772,-0.467056147248384,-0.252274457360152,-0.208536599590792,-0.245329214875028,-0.19355385716526,-0.0845926078020504,-0.112687920199897
2019-10-31,-0.542402926755642,-0.519493188870527,-0.446833009377216,-0.477436213800269,-0.255402898687096,-0.204878080837534,-0.244779882021409,-0.191287294603658,-0.0805227719445446,-0.120077194184832
2019-11-30,-0.540962372060523,-0.521868328749133,-0.485805754908366,-0.452104764742166,-0.260069971268267,-0.237151225699346,-0.212530464702029,-0.159886511888996,-0.060693644409434,-0.134598153609239
2019-12-31,-0.548221057804956,-0.530204179350457,-0.50842355891747,-0.435921273646073,-0.267002584493138,-0.234940992958278,-0.20157960104897,-0.152540207702317,-0.0613407110575389,-0.125009943928814
2020-01-31,-0.549500412670046,-0.533388669866096,-0.486975934365591,-0.472699498528837,-0.266611304787554,-0.232467169853255,-0.216062649386232,-0.164763274009071,-0.0656858541215985,-0.122976546226288
2020-02-29,-0.545110686986453,-0.515995520668673,-0.424478942782501,-0.497114333493,-0.266574856506041,-0.23398917259445,-0.21317359490556,-0.165075246209539,-0.0662000163905576,-0.112770801506488
2020-03-31,-0.432169630896507,-0.333952382733175,-0.144094553675467,-0.26094732222167,-0.231786759851404,-0.234765708949007,-0.231438184993051,-0.190491182369481,-0.0806934103885753,-0.152035951827046
2020-04-30,-0.407739276888056,-0.265134393016873,-0.155713326826131,-0.153492256506394,-0.203321924325398,-0.212547668719399,-0.225728099306408,-0.196070882093629,-0.097318438992689,-0.148534840354628
2020-05-31,-0.396782490447226,-0.307752571505611,-0.229793168318255,-0.178728644085857,-0.234854019859265,-0.25497127379576,-0.201561829177077,-0.178561802794903,-0.0963910631361197,-0.124141205266907
2020-06-30,-0.40963198647009,-0.360521060288715,-0.28157686063016,-0.277967371244067,-0.25599941189785,-0.258530249810097,-0.194947703940403,-0.16419411610016,-0.0789802465008424,-0.126330611805314
2020-07-31,-0.394066888806024,-0.381705716101179,-0.27090935961364,-0.33146795745984,-0.247729667328216,-0.228237040118031,-0.125440348274908,-0.115840065309575,-0.063110606813063,-0.100475807904931
2020-08-31,-0.402051004532317,-0.427138181061185,-0.388454792935048,-0.337087644633489,-0.246628168006267,-0.211684418460716,-0.114155856237399,-0.109357744939073,-0.0636987038786409,-0.0649124116024558
2020-09-30,-0.402832503825647,-0.437713188096402,-0.399460734609936,-0.370074131517781,-0.252920456179978,-0.213180678046076,-0.12338082838678,-0.11417973931917,-0.064590600937544,-0.053809937619284
2020-10-31,-0.395432479230369,-0.411989358445279,-0.321119238143265,-0.348058776268642,-0.247899148327754,-0.211779298584341,-0.14151410371668,-0.12521957362372,-0.0662720183666971,-0.047547507855549
2020-11-30,-0.384632661226331,-0.365630516955021,-0.217634301675902,-0.289874883410996,-0.256619046435888,-0.18218738895513,-0.119157298669486,-0.110118347079735,-0.0663350230355112,-0.0179781648763676
2020-12-31,-0.374393317643922,-0.422589871829964,-0.426763318592125,-0.245577773226636,-0.28135496614176,-0.186550651693713,-0.101338752842472,-0.0976188612072566,-0.0580118287345526,-0.0241728566090699
2021-01-31,-0.373747400425182,-0.376421160673004,-0.325572047888763,-0.23366831638909,-0.276623235401917,-0.182628388842976,-0.0869653003921288,-0.0936165946434602,-0.0635074963216222,-0.0251276954394079
2021-02-28,-0.393162168999342,-0.430238685000212,-0.393063875682773,-0.319998139194447,-0.271395876553634,-0.191067736737768,-0.0816474409683958,-0.0894935248680129,-0.0594971136190206,-0.0396639500046816
2021-03-31,-0.43838121923925,-0.41414668932192,-0.369754191055601,-0.268985442557738,-0.269055131044231,-0.200650712809316,-0.109802309098426,-0.122592630012745,-0.0938008188544157,-0.0128507607551746
2021-04-30,-0.472383532602496,-0.420726553440876,-0.364723720331417,-0.270774131044274,-0.246192489826185,-0.215667169301962,-0.126580844948115,-0.147782156181556,-0.118952141729803,-0.0312961849376469
2021-05-31,-0.477224175979594,-0.437189615351597,-0.395524759409139,-0.307924959356428,-0.225684710355067,-0.184574091817919,-0.126135419841257,-0.161750905615009,-0.147855801254109,-0.0286500846842963
2021-06-30,-0.474564512305774,-0.440450548652537,-0.346793409119395,-0.361901352042875,-0.225786186613301,-0.177146704429379,-0.106698832363984,-0.154406784061554,-0.155101832906214,-0.0305512684634319
2021-07-31,-0.49333600359598,-0.464688401126686,-0.387428404227038,-0.387802060683906,-0.2566379783189,-0.17718183359401,-0.16089034822536,-0.205270443416681,-0.185169644434271,-0.0270727707349529
2021-08-31,-0.500445113650205,-0.495884827315533,-0.443390652061479,-0.439204410914033,-0.246847559880665,-0.182659881936146,-0.16640117428067,-0.218726634568568,-0.201948772454819,-0.0773061125759727
2021-09-30,-0.497994314533684,-0.487393271175134,-0.409496457395833,-0.426291033077929,-0.246208598882682,-0.188957175104295,-0.172736147317018,-0.22219903343584,-0.202897966592775,-0.102388543967584
2021-10-31,-0.505425919503477,-0.479737512104334,-0.37386273228996,-0.408486038675543,-0.254711059615244,-0.188304711155308,-0.187124193280904,-0.234000370602068,-0.208454551313821,-0.1002765238644
2021-11-30,-0.503810395309587,-0.47029362752471,-0.448840348992386,-0.325059335503929,-0.205583458285251,-0.197396625294995,-0.214314814014536,-0.245706583267014,-0.203733836441272,-0.146154841631754
2021-12-31,-0.507208861789379,-0.489438084893333,-0.472558219026962,-0.385228755286936,-0.21973759026956,-0.205510832009523,-0.227568078284634,-0.247999067050869,-0.19639501630282,-0.147373607388385
2022-01-31,-0.509199303095483,-0.491646831550706,-0.43993975798991,-0.446865651718436,-0.216186661385265,-0.196068498916857,-0.239614930684116,-0.250485027513953,-0.192447960188892,-0.149062015725385
2022-02-28,-0.520760660143925,-0.502520882955342,-0.442460850268787,-0.475590203778247,-0.225695141233174,-0.220709285568411,-0.230239229463063,-0.240299240764827,-0.184355078549153,-0.141375993251972
2022-03-31,-0.534060829188039,-0.499910277826736,-0.452941379810181,-0.439490296958825,-0.23744567465184,-0.192777779576924,-0.236859001512322,-0.253328520967922,-0.197499428344662,-0.131979676148986
2022-04-30,-0.540648051515581,-0.499189453333702,-0.448506687747857,-0.415660909426144,-0.243647207482664,-0.194671069584439,-0.272005095010353,-0.277317082133939,-0.203851478630112,-0.122681197997072
2022-05-31,-0.536864651853167,-0.523738335130057,-0.514442318642244,-0.46194741119614,-0.269416864556694,-0.178753699403168,-0.293593494525084,-0.290187776898981,-0.205444811903393,-0.181383779549909
2022-06-30,-0.545431417356255,-0.522985694994104,-0.518169982476002,-0.460340263786919,-0.262132518603387,-0.197891454784371,-0.29761562268343,-0.29317354479708,-0.20552556857029,-0.206760079049129
2022-07-31,-0.481363652596416,-0.447741070219311,-0.390979067762085,-0.417096792699236,-0.23448842992183,-0.204946503377697,-0.142541858722691,-0.137346608798595,-0.0934619967134902,-0.19873979196042
2022-08-31,-0.487619405820887,-0.455137706455565,-0.427349946830247,-0.397923384874386,-0.228532888162131,-0.255925538685937,-0.126881344454107,-0.128619876378301,-0.0891624074540549,-0.18920715925889
2022-09-30,-0.495717316549973,-0.464393122075267,-0.462480335837185,-0.396173510909695,-0.215047570960324,-0.251270140976692,-0.141327953069874,-0.138494582453273,-0.0927862584776283,-0.191129497986801
2022-10-31,-0.497103801253086,-0.441877189215895,-0.356279527188609,-0.383299585977087,-0.220831588190805,-0.246410332565134,-0.148227582723574,-0.14635630206812,-0.0969749658104719,-0.188175171695618
2022-11-30,-0.491370652861799,-0.447523737419592,-0.409728343388045,-0.388109252492929,-0.204358398425367,-0.277965257632809,-0.166233158719535,-0.155894440713035,-0.0952179504540326,-0.195466541629249
2022-12-31,-0.49511976573022,-0.473361939022852,-0.442210289083225,-0.412546583072864,-0.200970912734103,-0.272266102303768,-0.175972846250943,-0.161782367561778,-0.09605383710301,-0.191927108723781
2023-01-31,-0.502726816263563,-0.454782694140842,-0.39278437619057,-0.382053876157711,-0.197763605351471,-0.278850981230054,-0.155436756869356,-0.147599301518317,-0.0927788403982618,-0.184413444086208
2023-02-28,-0.498726201297197,-0.43412118320215,-0.402806293201868,-0.345313901011716,-0.195257472565828,-0.261852038961636,-0.16946455476387,-0.161457702330451,-0.105183632222768,-0.190592692008854
2023-03-31,-0.526729890304782,-0.430477024899827,-0.299215982714482,-0.308033334644989,-0.200614398345841,-0.234723510234144,-0.155139920511616,-0.158238687842452,-0.119387843478635,-0.155136301370574
2023-04-30,-0.536175632265604,-0.426228340804069,-0.334090743198986,-0.248075758414716,-0.200564506511763,-0.252335814289818,-0.146644471333168,-0.156940012985806,-0.126418591961514,-0.163714337279677
2023-05-31,-0.520644982609886,-0.418541910335965,-0.314445702025055,-0.239206480958545,-0.193982588319347,-0.255503983596739,-0.151968481319574,-0.162169633677344,-0.13130678681295,-0.119582774162609
2023-06-30,-0.514361856169662,-0.387445959229525,-0.22960000427184,-0.239399852436577,-0.199542080325906,-0.249623684704028,-0.166567825619331,-0.16718223834005,-0.128137036280149,-0.0998010240645174
2023-07-31,-0.509974379419338,-0.411904195866111,-0.30508383942831,-0.257403867183641,-0.189944328839763,-0.226203629042801,-0.130331584785412,-0.130405028241965,-0.0888790592422261,-0.0878183818925573
2023-08-31,-0.472544409826946,-0.41915474160346,-0.375372799423613,-0.266563921984775,-0.181615373603093,-0.210221459803651,-0.136996404763358,-0.133141846305433,-0.0845553613292442,-0.0985227398557781
2023-09-30,-0.463883107252659,-0.437000203278742,-0.365236490996963,-0.348096632075032,-0.180780407006099,-0.206018722645583,-0.146066086908664,-0.137754834452239,-0.0840278522102496,-0.0932855664716689
2023-10-31,-0.456635104323024,-0.453091986754875,-0.393895202123832,-0.367392922384919,-0.190834458727404,-0.193813891638342,-0.165837786441676,-0.148311907030638,-0.0818395733488617,-0.0910754914865953
2023-11-30,-0.446268451055291,-0.424960786305638,-0.366028131765874,-0.371451934692635,-0.157411137886401,-0.194582827154546,-0.182907837240854,-0.177393077098664,-0.126419193356187,-0.0581004040908216
2023-12-31,-0.445470195354578,-0.414410255411495,-0.369041498587963,-0.287157624496027,-0.172059510150026,-0.195750512842453,-0.169818372516216,-0.16435721893723,-0.118067410929523,-0.0584625214051908
2024-01-31,-0.440740342854879,-0.395879031263517,-0.349329343564233,-0.238595949102344,-0.172995860642953,-0.194234436022799,-0.173999754558696,-0.163198717600245,-0.11295071170915,-0.0650945178432892
2024-02-29,-0.451029743679905,-0.418039666123168,-0.334780376285732,-0.297080250823239,-0.180264123848212,-0.22879927313777,-0.172164673351248,-0.169937881376594,-0.124888530534969,-0.0753436074001523
2024-03-31,-0.4778453875106,-0.444916240223044,-0.360883045945993,-0.364356364121898,-0.172758168326497,-0.218493519718669,-0.198164895670594,-0.203078500458502,-0.164462846447188,-0.0754474892757866
2024-04-30,-0.492122233042019,-0.455409704607399,-0.372331175749004,-0.380979398875855,-0.158521873557336,-0.231392915236531,-0.244369013486972,-0.239964655502059,-0.17780398426771,-0.0744799891777257
2024-05-31,-0.481518487808762,-0.436554025626836,-0.370394538294566,-0.369699582141917,-0.160364590008874,-0.24035565076051,-0.261498615936851,-0.258574059648293,-0.195842815321508,-0.0602503890737003
2024-06-30,-0.481863071563351,-0.449974394306735,-0.42011411898889,-0.361629465289597,-0.165934552666952,-0.234513037378394,-0.266824332206419,-0.265317598361756,-0.198540861396973,-0.0555656377497362

