AVERAGE MONTHLY RANK CORRELATIONS OVER 60 MONTHS
Universe Name: S&P 500
Factor Code: SUEC
Factor Name: Standardized Unexpected Earnings
Tab Name: Negative
Created Date: 2024-07-25

Category,Factor Name,Correlation,T-Stat
Valuation,Dividends to Price Ratio,-0.136491287533134,-18.7242561836229
Valuation,Book to Price,-0.121723159857622,-17.7381648382113
Valuation,EBITDA to Enterprise Value,-0.0887041115687793,-10.3005330960502
Price Momentum,1M Price Reversal,-0.0809399808307729,-6.78297574432155
Earnings Quality,Cash Conversion Cycle,-0.0781489572932234,-11.7336267555116
Price Momentum,1M Price High - 1M Price Low,-0.0705695701166258,-5.96717165332653
Size,Log Market Cap,-0.068799630047221,-10.8596474051647
Volatility,1M Realized Price Volatility,-0.0598583199153308,-5.87469135121019
Volatility,12M Realized Price Volatility,-0.0425974888638898,-4.26600843606396
Price Momentum,5 Day Price Reversal,-0.0383585590620607,-3.09976087722191

Correlation (Factors)
,Valuation,Valuation,Valuation,Price Momentum,Earnings Quality,Price Momentum,Size,Volatility,Volatility,Price Momentum
Date,Dividends to Price Ratio,Book to Price,EBITDA to Enterprise Value,1M Price Reversal,Cash Conversion Cycle,1M Price High - 1M Price Low,Log Market Cap,1M Realized Price Volatility,12M Realized Price Volatility,5 Day Price Reversal
2009-11-30,-0.0538185987688989,-0.140803754967233,-0.0724649539400953,-0.123663342432286,-0.0715298559230436,-0.0606763295588873,-0.111540354790512,-0.0915998370638731,-0.0925651355148135,0.0217771348497488
2009-12-31,-0.0673413727686328,-0.171236718181704,-0.0324768198554121,-0.0131000588794842,-0.0459887476063708,-0.0615513831661448,-0.13508215986097,-0.0920938130640478,-0.101148260152007,-0.0946616734603851
2010-01-31,-0.109055478488341,-0.181666903249353,-0.029986483748512,-0.0368523090403895,-0.0498176418241735,-0.0222812613708314,-0.0431835423690188,-0.0215851202520457,-0.0724156029429156,-0.0674978135153929
2010-02-28,-0.155960458142733,-0.146197393094958,-0.0727255616417737,-0.279411241991961,-0.0745154160085501,-0.208202720301425,-0.000440126970404069,-0.0318314635454445,0.00139621458802141,-0.0581014060478309
2010-03-31,-0.125415559977865,-0.142182173357059,-0.0451409509178095,0.0417591502702199,-0.074732683255263,0.0441272308584125,0.0108089610120022,-0.032834668681247,0.00145207267312993,0.093000890987463
2010-04-30,-0.0314834042458254,-0.103539025936145,-0.10961402987924,-0.236644923915696,-0.0438365208296325,-0.159696397383485,-0.0526872373398528,0.0205682062757372,-0.0155764908549092,-0.0694008929546392
2010-05-31,-0.00594578901675115,-0.0981289379672625,-0.0888632089390162,-0.0242663235080596,-0.143559426823595,-0.0883213297719847,-0.05220132403222,0.0554862265118537,0.0328890856595881,-0.0705170621906527
2010-06-30,-0.00355688659185678,-0.0796771250411435,-0.0726074330252537,0.0203706244369001,-0.132436982543011,-0.0217779231919977,-0.0316756696569139,0.0879843707944708,0.0634236630474914,0.100933645380447
2010-07-31,-0.0532813162605175,-0.108988823988856,-0.0189309961191351,-0.226948419114533,-0.101573189489338,-0.244275272586609,0.0130713189020875,0.0107940809038826,0.0334724557979291,-0.226210337462915
2010-08-31,-0.0854971461544835,-0.0154919010608872,-0.0371532230878993,0.0140952077517125,-0.0775171731568052,0.000423405823884443,0.0466325051670531,0.0699652470131185,0.0627955294604203,-0.0691431034090544
2010-09-30,-0.105221280494858,-0.0543400663652949,-0.0569790767482752,-0.117054951381258,-0.0600260528302885,-0.119364314167588,0.0329495242826623,0.0754905226965523,0.0499269901213311,-0.0739837548005923
2010-10-31,-0.165905852745993,-0.0451766272917108,0.0356556467150344,-0.205178229229034,-0.00401503832444482,-0.211351602644996,-0.0700723736154471,-0.0170587089428795,-0.04038565098992,-0.229522976240911
2010-11-30,-0.103330123860139,-0.131379501460535,0.063831903649247,-0.106029220693977,0.00873315080384377,-0.0476625184703786,-0.0998965767064339,-0.0653465281221223,-0.0536474134254238,0.0467255259316203
2010-12-31,-0.0981641296761504,-0.120543550408075,0.0660365356582669,0.119555718920006,-0.0120288275713589,0.131233712221661,-0.0861748467982191,-0.0997495148842368,-0.0636081763373794,0.0886159323112741
2011-01-31,-0.104874020582224,-0.152705976361642,0.000157056838560349,-0.101425606307777,0.0101010100451293,-0.14797851915072,-0.0385207360176294,0.0170695528503285,-0.0501782871221293,-0.151278938377508
2011-02-28,-0.111871375864446,-0.15524190843444,-0.0330110173889275,-0.194038752277145,-0.100163480160918,-0.0521549034275356,-0.0813904867758595,-0.00172584630963471,-0.0461738189281591,0.0282300401699879
2011-03-31,-0.100154138602363,-0.156308198463545,0.0123840549859211,0.0296537622765294,-0.0767866345726485,-0.00164372722417436,-0.0696517392518586,0.0536693538623824,-0.0382522482349526,-0.056741347812638
2011-04-30,-0.0807298750472569,-0.0747414625476736,0.0138414855444421,-0.21942659513779,-0.110729276006322,-0.148084780360727,-0.0960694404267946,0.115461538887357,0.0263200823683746,-0.171755077609756
2011-05-31,-0.100150490478552,-0.107986982769677,-0.0436612093074576,-0.0925212740658334,-0.0798206024419948,-0.0484800900334204,-0.113580797526817,0.00376170473170497,0.0396233836242109,-0.0659975370719481
2011-06-30,-0.12710652593557,-0.119272498731147,-0.0777585630891992,-0.0778882947313802,-0.0868645544190742,-0.072916250290539,-0.128922068134896,0.103498055758864,0.0643742870176127,-0.059110348640335
2011-07-31,-0.127784914628077,-0.145200692136711,-0.0559958363214639,-0.152007403508694,0.0113088913236022,-0.113781376453741,-0.154363579142487,0.0153515657285109,0.0546958409982336,-0.122319870412771
2011-08-31,-0.101107313638743,-0.157774044515273,0.0106090557858165,-0.031934411528841,0.00505541983239533,0.0196978779285886,-0.129191993231341,0.0237033811056209,0.0565250924454922,-0.0242080459166661
2011-09-30,-0.0839179988666463,-0.164423590251066,0.00254416197382314,-0.0731197577156408,-0.0016363793487031,-0.0371433898578174,-0.136385175848548,-0.0153840555405923,0.0457538719336733,0.0595674719278159
2011-10-31,-0.155290904476746,-0.118568412329762,-0.0512858847323371,-0.140596506980989,-0.063854668380585,-0.146563689293128,-0.0457199795201568,-0.0363947887675837,0.0316861549274649,-0.0946827636087452
2011-11-30,-0.157296307050703,-0.122769102098089,-0.00620849784385522,-0.148162843222733,-0.0407849650390732,-0.112908980910328,-0.0943621372225776,0.0105170278213753,0.0276106349876292,-0.0764739012349998
2011-12-31,-0.157949741820652,-0.104371436252294,-0.0080533621759681,0.0696449041080792,-0.0563804723138164,0.0650248023453894,-0.0840712710116043,-0.0352637870388784,0.00865648292323628,-0.0153103091232264
2012-01-31,-0.181642138858147,-0.181871662756506,-0.0823748063943569,-0.142909210483012,-0.0769702155749478,-0.200270625096836,-0.120012987020086,-0.0485785567329445,-0.027514690446716,-0.150360674127831
2012-02-29,-0.0922155562875113,-0.195345940347004,-0.108272846355317,-0.168605618013835,-0.0809443944999289,-0.145503338510792,-0.136703829967721,-0.105818972831634,-0.0792831103783938,-0.0309404008103307
2012-03-31,-0.0842972673974144,-0.196711649285351,-0.0849043992485025,-0.0111891926760116,-0.0598139223226858,-0.0552120155432088,-0.144207878968689,-0.0695254851381223,-0.0788056459779145,-0.08425528607061
2012-04-30,-0.123572249348804,-0.0927785767539289,-0.0572653824807179,-0.124258981539896,-0.0174899945908119,-0.0972452445496658,-0.151859713983667,0.0574792762299234,0.0282037600401145,-0.135111165187922
2012-05-31,-0.133610575056268,-0.0434449539454365,-0.0196018555922838,-0.0358020425692286,-0.0798175792746511,-0.0560141414947853,-0.098811739414038,0.0819589560956675,0.0571094764250451,-0.0667161024767089
2012-06-30,-0.112032636622162,-0.0520018934489295,-0.0456084777684606,-0.0615913482565965,-0.0518841102137493,-0.0716085165655342,-0.116651607543272,0.0831248504238655,0.0413316096402225,0.0266159516773089
2012-07-31,-0.089679124520883,-0.0174780770693613,0.0104119061198692,-0.0930631627927026,-0.0499651243963536,-0.102674583172853,-0.0613032143215629,0.0479827790459586,0.00382343301386015,-0.103857658113163
2012-08-31,-0.0948119109601862,-0.0336207015860866,-0.0123989384809243,-0.0544352224831943,-0.072957696414184,-0.0871247516873939,-0.0713653205177014,-0.0765284497598248,-0.0293215976465122,-0.021422047899633
2012-09-30,-0.0751366720966436,-0.0340862135445465,-0.0140087478762472,0.0597566886265055,-0.0928308870856983,0.0138448620352035,-0.065607501037428,-0.0972662660669191,-0.0573939737944077,-0.046659811431808
2012-10-31,-0.0617171955215841,-0.0228647382194733,-0.0382032071799967,-0.206662241676915,-0.00243408318335956,-0.143284771718972,-0.0743670733344006,-0.0845461833944581,-0.0995887984671018,-0.0346067524524055
2012-11-30,-0.04939259169546,-0.024259540877342,0.00839365680582368,-0.134870995312857,0.0154528565366554,-0.0858880722209452,-0.0917095726430629,-0.0524870432174193,-0.0787074071548574,-0.030166958776017
2012-12-31,-0.0579571551289675,-0.0361021166671687,0.0277789128835718,0.0234869484728103,0.0218848920204169,0.0495064311345213,-0.0577632074156193,-0.00981062987799564,-0.0430054928939001,0.0538858185573101
2013-01-31,-0.0370966004962572,-0.0252076562255518,0.0466604976188349,-0.0727606997415277,-0.00185129471786655,-0.0831043987367537,-0.0300029824618319,0.000614827658202179,0.0306693680322793,-0.0451344990793313
2013-02-28,-0.0985349612179468,-0.0455456053566337,0.0866112184719413,-0.133477817303938,0.0105282981031059,-0.046711845244211,-0.0154665198904748,0.0640032208713253,0.0783351861052865,0.0043237539128178
2013-03-31,-0.095863079422508,-0.0442011418981013,0.0363046346671534,-0.0589590023850328,-0.0293949849241116,-0.00874534957110322,-0.00875025628030973,0.0813299993827135,0.101901525408273,-0.0190193879327688
2013-04-30,-0.0529796334955695,-0.0352982201224683,0.0331478391441459,-0.225334500153664,0.0168484634753311,-0.184515720349253,-0.0765374441299426,0.0606434382738088,0.099307676432179,-0.188622003472463
2013-05-31,-0.035436891840386,0.00641852704566946,0.0464411720505224,-0.0504531927465384,-0.00225384452971455,-0.0256907942965557,-0.0973407379764426,0.013071170108259,0.0657031406818122,-0.0706591673768859
2013-06-30,-0.0591153913127741,0.0373049043245163,0.0583794368721409,-0.0199100248180507,-0.0136112880122278,-0.0686774741051459,-0.0939853484810998,0.0764598004499528,0.0898499525315949,-0.0579623177360719
2013-07-31,-0.128209708992925,0.0242479674186397,0.0623285209288713,-0.289556247950469,-0.107836670726947,-0.223600732764075,-0.0325378069039158,0.0456619503920243,0.0753808272097146,-0.133286750818741
2013-08-31,-0.115924967835147,0.00858811309485344,0.0144468152658161,-0.0957684295576196,-0.0641566996238539,-0.0188853746858081,0.00441053094606433,0.0515622797559732,0.0928661519336674,0.0926619039738577
2013-09-30,-0.115935349681701,-0.00169678206983835,0.00916520979343026,0.0275103884333222,-0.0705221503958539,0.0380654313745566,0.000110014991439384,0.00725288456219784,0.0876349535487027,-0.00424266689984649
2013-10-31,-0.0496056002924024,-0.0330228246201827,-0.0176867139896767,-0.16077450354876,-0.0468421660887273,-0.126121688243922,-0.01070099049081,0.0780314142338719,0.0434809697991942,-0.114027620526128
2013-11-30,-0.0422178924496377,-0.101806149214564,-0.0541114018587956,-0.189576278158681,-0.113333631122243,-0.123631292552589,-0.0585790330353509,-0.043777663588821,0.00543827184526609,-0.0146280468304517
2013-12-31,-0.0157773940960402,-0.105730111355374,-0.0716943262674274,-0.0596497525653301,-0.122354063766882,-0.0456834354606493,-0.0629978114567521,0.00247605049586202,-0.0085948035850622,-0.00388440677242598
2014-01-31,-0.0703768671594526,-0.0382971780245923,-0.0806985713573706,-0.182138572849614,-0.129610275398869,-0.16118830062665,-0.0215898746727233,0.0331099054030915,0.0273495680591838,-0.174210225662851
2014-02-28,-0.084720423259565,0.0193981603989715,-0.0480004311938504,-0.203821545603138,-0.171378657092992,-0.104915881191695,0.0228872133524019,0.0358964575853951,0.0829161786057511,0.00963826018786117
2014-03-31,-0.0674897126817778,0.0138579834827613,-0.0569588848592357,-0.0166070025695125,-0.138348159074448,-0.00783922439214081,0.00820601263375377,0.0486251920828939,0.0597519862411619,0.018767701162632
2014-04-30,-0.0665746061377711,0.00250978756379393,-0.0460566728856242,0.0702513616294896,-0.0708783658044772,0.0381475867871053,0.00566348057083828,0.0846062028776465,0.046668865169416,-0.00562513445820558
2014-05-31,-0.108891312742111,-0.0108448724734728,-0.0827558844696421,-0.121172504416653,-0.0500479172841716,-0.0601758754513723,-0.0237762890105655,0.00682680336808319,0.0706329473588596,-0.0056201242429932
2014-06-30,-0.131459006482156,-0.0167401078291106,-0.0918044043546671,-0.160418692396705,-0.0499492017001642,-0.140358092681134,-0.0243871621537843,0.0109130385688597,0.0740224190448102,-0.091394805440595
2014-07-31,-0.0816593135837131,-0.0516582692914724,-0.101892710179591,-0.144485485408534,-0.0102612916303564,-0.101720843934092,-0.0155615877425995,0.0077944919139678,0.0626933698397941,-0.0942684661472846
2014-08-31,-0.104645346672068,-0.0458049520009858,-0.109675812481434,-0.0527977319231068,-0.0478855563403114,-0.0134077545416299,-0.0738011024947436,0.0336484410123029,0.0355258499456847,-0.00350958702763925
2014-09-30,-0.101582950356177,-0.0394862655015502,-0.110159806072093,-0.10670138799393,-0.0495527169922246,-0.0250107189200583,-0.0631891602910075,-0.00745952076953192,0.0355977677800833,-0.0271344503913631
2014-10-31,-0.0857351086351008,-0.0504936870566896,-0.0870975920543731,-0.300089298438323,-0.0923231731484449,-0.205369186213461,-0.0690601408997919,0.0924996166644731,0.0772948958112544,-0.192520586966443
2014-11-30,-0.096106395731262,-0.0977012580425263,-0.120570086570975,-0.196245161205799,-0.0572742052944838,-0.12738971117915,-0.0451916008045129,-0.036412460972406,0.0385295917124675,-0.0865252390280315
2014-12-31,-0.086997598348704,-0.114609922506178,-0.127877452774207,0.0228295992984445,-0.0559895083344312,0.036707182072758,-0.0475121415168588,-0.127631891385997,0.0101620826705895,0.0881559419233833
2015-01-31,-0.10729659053381,-0.111282908640056,-0.103996977998617,-0.0924072246830855,-0.0570510853373259,-0.0504727386430217,0.0303345385573937,-0.00615466906182213,0.000144701425018499,-0.0972557708482487
2015-02-28,-0.124620348701268,-0.101660408983298,-0.152443366671769,-0.181459667992573,-0.0910216696375898,-0.171514871083353,-0.0209176839183389,-0.0737252906663283,0.00683175796761797,0.014236075288528
2015-03-31,-0.121234702216299,-0.111111243877909,-0.143030951661803,-0.0750941013353116,-0.0742752435196042,-0.0613382411846016,-0.0219320796389039,-0.0782338609045849,-0.0213116368585646,-0.0522049737870341
2015-04-30,-0.0247905392100544,-0.174806211804368,-0.225379974228413,-0.100505501952035,-0.0237729651579314,-0.075808534697389,-0.108012745124356,-0.0927234119873573,-0.107744731442904,-0.0709564583387371
2015-05-31,-0.0141775394287212,-0.115093558799103,-0.147539112746531,-0.259858054381243,-0.0460734699489509,-0.244360456608403,-0.0790969171592679,-0.106059684514324,-0.0831896136711613,-0.178729761580529
2015-06-30,-0.0265071347684998,-0.128461385590351,-0.175542986205399,-0.144271928572392,-0.0629495845959825,-0.134597896234998,-0.0793993894226403,-0.118989239889182,-0.0740160143606811,-0.122149263117761
2015-07-31,-0.0238957681626415,-0.0962558457534382,-0.161669015580509,-0.239912866009471,-0.0979759568058472,-0.209785377245481,-0.159534485265515,-0.105063843438234,-0.0917603263004274,-0.105167811661932
2015-08-31,-0.0541281685494353,-0.0712153664471637,-0.125976095810698,-0.0635565092107961,-0.0744747652380415,-0.0593009999538476,-0.103032762554286,-0.0481970727430072,-0.0593217917642477,-0.0684633810915668
2015-09-30,-0.0759988809680437,-0.0864480422887255,-0.130435180255805,-0.106494576818473,-0.057665530582016,-0.0798840592496074,-0.115296800353984,-0.0026800304344618,-0.0507399956549052,-0.00151749988573281
2015-10-31,-0.148410899706186,-0.0960593771066927,-0.0819496688448992,-0.207730632400932,-0.0696398099445164,-0.136898240502269,-0.0305672592117816,0.0103958406394155,0.0407857815512512,-0.0786409759269127
2015-11-30,-0.111094729214842,-0.159102724470627,-0.0872930804615444,-0.207385623469428,-0.0316280548603196,-0.167574246174591,-0.0477410339248594,-0.0761463754822831,0.0234847132296932,-0.0539911158794993
2015-12-31,-0.125226293745646,-0.130605108761744,-0.0846848461416309,-0.0647954828667146,-0.0522672616624486,0.0061119128996609,-0.0514040312526044,-0.0859223899922171,0.0220174690830686,-0.0483505236148217
2016-01-31,-0.07580861276526,-0.117024485521818,-0.101676676742702,0.0358795538316631,-0.113748253431469,0.0433869888764276,0.00384890933077656,0.0197552922624976,0.0218102406040577,0.0149323971188122
2016-02-29,-0.0632717825144638,-0.103435441470346,-0.0671920895522215,-0.127629461365109,-0.0449123700412736,-0.156111141908021,0.0202454792313121,-0.0383194841937915,0.00909849585754515,-0.110164686435634
2016-03-31,-0.0792579003894408,-0.111597224545829,-0.0585918273903202,0.00816792252966553,-0.0588508593914374,-0.0936751266715871,0.0280643139181157,-0.0930769214401807,-0.00491827293417054,-0.0895440424990313
2016-04-30,-0.170470160084664,-0.128011345850696,-0.0896382129529609,-0.0942696816579305,-0.0434747551686449,-0.104975781455047,-0.0364241514559465,-0.127442124817535,0.00227593826329248,-0.173268164295476
2016-05-31,-0.215336582910081,-0.178239595265424,-0.129435616971839,-0.10277682459545,-0.065929658917817,-0.00414622986571088,-0.0696868188615617,-0.0795215532991268,-0.0422975865396992,0.0955827479664287
2016-06-30,-0.179434703610042,-0.157878378451044,-0.107585601950716,0.00560210051676417,-0.055824282880939,-0.022315926692949,-0.0637618437412251,-0.12400138547548,-0.0709457608524827,-0.0399501213342023
2016-07-31,-0.14867162853984,-0.0980338342549952,-0.0752003204093109,-0.24219145839774,-0.192165297891658,-0.186521075415036,-0.0763098297584891,-0.0157639215177393,0.00336864285897995,-0.158472373196408
2016-08-31,-0.121051539155994,-0.0886012394960763,0.0257601627189839,-0.0933870250507315,-0.136589865535761,-0.050251368213254,-0.0235220441999985,0.00561914221287044,0.0544607729830888,-0.0649182668918699
2016-09-30,-0.126556983163943,-0.112697720203471,0.00939701053428208,-0.104163749596912,-0.131108049236596,-0.159733185623858,-0.0334264750858602,-0.0826784433352155,0.0230213203453968,-0.109236077304391
2016-10-31,-0.116406461062444,-0.0684138892657508,-0.0718804290150005,-0.25226472350843,-0.111530899663829,-0.144228095579574,-0.128778941220248,-0.0959917731505615,-0.0184670222201825,-0.146800911520197
2016-11-30,-0.0579788420186976,-0.0156870831859566,-0.0476976637205393,-0.105533758110459,-0.145904479289563,-0.0709832019228672,-0.109157896774031,-0.0682277089912004,-0.00566091945346816,-0.00383850259047022
2016-12-31,-0.0602870208733142,-0.00754061123549099,-0.0558145964787181,-0.0306309651003792,-0.144201862665281,-0.0401034330595766,-0.118663426980597,-0.0607038848068039,-0.000914111180358889,0.0290619809455156
2017-01-31,-0.0350033450531678,-0.0134142425524317,-0.00708702475548573,-0.118150535985391,-0.144094145649815,-0.111146124329985,-0.0457044811368278,-0.0585713586418508,-0.0335789219906791,-0.122164752177949
2017-02-28,-0.122525754245283,-0.015527291440335,0.0275054517300852,-0.145085536481233,-0.0470954574512126,-0.0802708983267013,-0.0438818745363413,-0.0410823907650096,0.053845156382262,-0.0544058443165571
2017-03-31,-0.12818226764852,-0.0507936268224213,0.0355661173840936,-0.0579388792684946,-0.036138995296358,0.022894695220625,-0.064323126701774,-0.0382108789674087,0.0493655287675139,0.0304238595100008
2017-04-30,-0.133871767549668,-0.138510937662849,-0.0476692323388835,-0.242674441706092,-0.0466006500298223,-0.22496085277534,-0.167446209241658,0.00593601274273272,-0.0270349353553966,-0.234321491540037
2017-05-31,-0.0908343425881879,-0.1335233245739,-0.110096482718026,-0.249524099708138,-0.14300508540236,-0.204433714806542,-0.189518828991072,-0.0967673584154085,-0.0966896114324104,-0.213194588356098
2017-06-30,-0.11772697761646,-0.137786226623357,-0.120489504816295,-0.00451169534988296,-0.131868757455335,-0.00975318220328954,-0.180244352407312,-0.0718826754918603,-0.124751093701749,0.0878203871678498
2017-07-31,-0.106238389181567,-0.0799312712611244,-0.111958528039315,-0.211566442333048,-0.15482474372416,-0.125768473930803,-0.146504697550521,-0.173365658155456,-0.0996721029938413,-0.0925682956868027
2017-08-31,-0.115023795943389,-0.0985407358285896,-0.137859144893065,-0.259189715023105,-0.0608969829842273,-0.173457602759664,-0.12348410082751,-0.0429515267154044,-0.0610127511876862,-0.0595775364796147
2017-09-30,-0.120331031305817,-0.0753082414030162,-0.122824460845743,-0.00765412926818161,-0.0749941290532107,-0.00586208381844424,-0.113600885491971,-0.0446596800329053,-0.0269864499662476,0.0546596862552708
2017-10-31,-0.176480694059911,-0.168668656126632,-0.150402844665885,-0.263181728764687,-0.0423178132904527,-0.193954984562976,-0.140818090548743,-0.0572723875468502,0.00909538654290124,-0.177988272714076
2017-11-30,-0.210589115627071,-0.109388518546087,-0.14466784307185,-0.10660854595198,-0.0654063309212725,-0.0106419154293845,-0.129612164423758,-0.00281541284935821,-0.0188057547252224,0.102103789836951
2017-12-31,-0.200638240354095,-0.100761076273041,-0.121123958859478,0.00990034512833342,-0.0505666544958365,0.0104326467550369,-0.136064804842984,-0.108419903925263,-0.0328877285588669,0.113061926647405
2018-01-31,-0.172174804138009,-0.121007114640289,-0.109103374639236,-0.214953731959631,-0.0220963585547061,-0.129082309774645,-0.0917763641563795,-0.0939790326832666,-0.0230714688344336,-0.0896150436200984
2018-02-28,-0.124838851947344,-0.0631726951909075,-0.0374415507793512,-0.213960091608625,-0.0421886233816777,-0.256901904286842,-0.0456235222120127,-0.0346127320480811,-0.0135123160123772,-0.129305762748558
2018-03-31,-0.107712344260599,-0.0632942672816788,-0.0163845744137473,0.0430962589393538,-0.0339292049335835,0.0846829636634263,-0.0364079038710287,-0.00948091258906343,-0.0141347525407484,0.129410541741975
2018-04-30,-0.126489334115233,-0.119382589512508,-0.0975054119215669,-0.090673979912458,-0.0419565834249316,-0.0544707856041552,-0.182795929408868,0.0574541237185807,-0.02564774246156,-0.0308936667900787
2018-05-31,-0.13459944627905,-0.139157847204333,-0.125930913067529,-0.165524247018097,-0.0694410938895317,-0.0587997065809981,-0.165326389741353,0.0184342352940995,-0.0016134531609424,0.0284345833120829
2018-06-30,-0.127794657470182,-0.147337951209487,-0.12571837400244,0.0569175080633851,-0.0737724027243134,0.117641087530165,-0.144047217325314,0.052671873728796,0.00797369001500326,0.102228962232707
2018-07-31,-0.123337112371274,-0.153589135527239,-0.110182731392473,-0.17930908150416,-0.0564646747715327,-0.0601407562224687,-0.0648546798238256,0.0998745603353888,0.0303875271599566,0.0390032206713741
2018-08-31,-0.137681860705847,-0.182880069922192,-0.131442735590256,-0.163437893966878,-0.0552936242889525,-0.15315069447888,-0.144125405554142,-0.0689406566132461,-0.038882617505821,-0.113936177694498
2018-09-30,-0.127686324917212,-0.170232485732847,-0.120886122737333,-0.061223729460208,-0.0599258872424616,-0.0835570295404143,-0.144539585761904,-0.0950446069755304,-0.0203096787963686,-0.101608709451933
2018-10-31,-0.103792799128981,-0.151963002780187,-0.0744735022019236,-0.0595129820704935,-0.053765807989056,-0.0809230604165256,-0.13998740219566,0.0219274097263947,0.0497286859191046,-0.157026298109567
2018-11-30,-0.081814680904967,-0.102642852413607,-0.0960771682356982,-0.021764754405218,-0.00200827772567043,0.0059728631979126,-0.114637697296519,0.0554639235960294,0.0620563998832024,-0.106344197406779
2018-12-31,-0.0852167404057294,-0.114352662174822,-0.0850898035380976,-0.0245005487477634,-0.000224130752617955,-0.0523348487195451,-0.0933149236655303,0.0433403945095634,0.0718993358076217,-0.0747756970452634
2019-01-31,-0.128270567624559,-0.153315071777467,-0.104021867533472,-0.0252630336892977,0.0400506203513255,-0.0656870674047479,-0.0300939338041722,0.0190452004323775,0.0434386633340253,-0.107601542043974
2019-02-28,-0.157987818927791,-0.171687920436409,-0.087742431247121,-0.18558051215459,-0.00762260053685153,-0.0711851684968282,-0.00297036223973742,-0.0283475406242951,0.0899250955528782,-0.0824537793143671
2019-03-31,-0.170321093957764,-0.173585344474773,-0.113206955724715,-0.0180553197086297,-0.0433150000523377,-0.0320791511845675,-0.00482380014240362,-0.00240158076623482,0.076567666777998,-0.0494403074056912
2019-04-30,-0.148700986551701,-0.124403846605905,-0.0855121652810032,-0.175292025717637,-0.045526195057969,-0.101030781738577,-0.0371130638372633,-0.11338423909149,0.0618926350506929,-0.0217600649561132
2019-05-31,-0.174490744951612,-0.117875358468008,-0.110653323702409,-0.136529868499614,-0.0358827821201611,-0.0550333938598682,-0.0940935274663395,-0.00958055288743758,0.0442165310232579,-0.0854994543407486
2019-06-30,-0.175140197866006,-0.0972845820165717,-0.0826272662252051,-0.0243219995126493,-0.0418563656529673,-0.00252010067959927,-0.0897412493025897,0.0475331974962519,0.0523752749050335,0.0148895157905857
2019-07-31,-0.166058608128433,-0.108333841869709,-0.12372080876974,-0.150749704473203,-0.0732999670649889,-0.0915522358735937,-0.112139187567883,-0.0458655071488033,0.0636878437335352,-0.0420354670808058
2019-08-31,-0.135309043844305,-0.143366620077724,-0.131653695960148,-0.0898041189816493,-0.0466708246783635,-0.018517452181779,-0.108534474822914,0.117233037445854,0.108929467655338,0.044948192797647
2019-09-30,-0.133597082149089,-0.144231803588973,-0.140694127235721,0.0838412782059729,-0.0478037354915855,0.0916075589017228,-0.110468934902417,-0.041226094187939,0.118808895007953,0.107587239179643
2019-10-31,-0.150816848275209,-0.141874532172727,-0.150713301751491,-0.206881667789601,-0.0623297042666303,-0.17804080066858,-0.0486230543999493,0.0848006169954224,0.0733364951321718,-0.197676157091516
2019-11-30,-0.190488092222297,-0.144138647226133,-0.169084274042369,-0.180792663527629,-0.0186320900386366,-0.202231185111284,-0.0835892682817313,-0.0878225060368844,0.0148815215758178,0.00420138661135373
2019-12-31,-0.174699571451719,-0.146919837949934,-0.164423327863908,0.0753164436213527,-0.0198304705954159,0.124691241527118,-0.0793119652232551,-0.074064538459385,-0.00440191822447838,0.178253479210053
2020-01-31,-0.158985720704702,-0.158598220931132,-0.198952839539402,-0.121626380403473,-0.0447069992449483,-0.0246351067587208,-0.0712879463346322,-0.0142990710720732,0.00418467850826971,-0.0557935181260674
2020-02-29,-0.119799447540789,-0.0848254860587479,-0.125352633309945,-0.0979183781055535,-0.0610419615754239,-0.0832216874502502,-0.0746390348669523,-0.0126568444721804,0.0137612437656396,-0.0379724069421612
2020-03-31,-0.144198993470364,-0.0776618838036576,-0.109838160740611,-0.061330844227963,-0.0731610583657329,-0.0634309400708336,-0.0845482977461108,-0.0497232371422613,-0.0185754900497673,-0.0453289141461839
2020-04-30,-0.161582951425173,-0.169246727622746,-0.158863823230737,-0.0537096061786948,-0.0410236007902991,-0.078564901276983,-0.0919533570996608,-0.104178075854922,-0.0761514930886156,0.0476123766479747
2020-05-31,-0.128499070869606,-0.14572518131139,-0.102429616133933,-0.188881319791719,-0.0301459468691617,-0.0833167062785709,-0.139491391319711,-0.192727076479883,-0.168905170953424,0.0703532214733682
2020-06-30,-0.117045454190069,-0.168994462087177,-0.0940870295487836,-0.110578809810434,-0.0081221298194075,-0.265575777597987,-0.151161959744028,-0.260223110148676,-0.198607362429192,-0.255024588505393
2020-07-31,-0.179892897293475,-0.168559014213932,-0.0943995445980071,-0.262575271391873,-0.0771219881252679,-0.144310106171671,-0.107600586435867,-0.13657636709441,-0.218557555822332,-0.169967740910351
2020-08-31,-0.254621961553078,-0.202877849707832,-0.0591760118681356,-0.0695116152504393,-0.120070109906129,-0.149692494687699,-0.0644850520139429,-0.212496708199878,-0.262811573541521,-0.0495921203591133
2020-09-30,-0.300430172471551,-0.226142487233455,-0.091329339095686,-0.094126959180626,-0.134077490751862,-0.147863175751807,-0.0786549140904742,-0.144605302095585,-0.260732637489729,-0.0234713052114225
2020-10-31,-0.269520795950098,-0.189777203898331,-0.0639879927449888,-0.164476182331254,-0.165911918976279,-0.0661638911263552,-0.0632669063481984,-0.17860933023223,-0.15855009609181,-0.175237633889209
